0820230514424000000607804MARIA PAZ                MARTIN                   LABERN                   F00000000          079S
0820230514424000000607804MIGUEL ANGEL             ALCALA                   SEBASTIAN                M00000000          070S
0820230514424000003001400GUILLERMO                CAMALLONGA               SEBASTIAN                M00000000          010N
0820230514424000003001400JOSE MANUEL              REDON                    MENGOD                   M00000000          019N
0820230514424000266105101CONCEPCIÓN               ESCOLAN                  GIMÉNEZ                  F00000000          046N
0820230514424000266105101MARÍA JOSÉ               IZQUIERDO                CENTELLES                F00000000          057S
0820230514425700000604303ALBERTO                  VALERO                   ROMERO                   M00000000          037N
0820230514425700000604303JOSE MANUEL              CUTANDA                  GARCIA                   M00000000          049S
0820230514425700000604303JOSE MIGUEL              ASPAS                    CUTANDA                  M00000000          046S
0820230514425700000604303TOMAS                    PEREZ                    PEREZ                    M00000000          041S
0820230514425700003000700REBECA                   VALENZUELA               SUAREZ                   F00000000          007N
0820230514425700266001900MARIA GLORIA             GENEROSO                 PICO                     F00000000          019N
0820230514425700266104201SANTIAGO                 MARTINEZ                 GONZALEZ                 M00000000          031N
0820230514425700266104201YOLANDA                  GARCIA                   VALERO                   F00000000          053S
0820230514425700492506101ADOLFO                   GINER                    ROYO                     M00000000          061S
0820230514426000000603502LUIS                     MOLINER                  NAVARRO                  M00000000          031S
0820230514426000000603502SERGIO                   AYORA                    PORCAR                   M00000000          040S
0820230514426000003003000SIXTO                    BUJ                      FERRERO                  M00000000          030N
0820230514426000266105803CARLOS                   GARCIA                   TENA                     M00000000          059S
0820230514426000266105803ELIAS                    ARMENGOD                 FANDOS                   M00000000          053S
0820230514426000266105803JUAN RAMON               TENA                     BALFAGON                 M00000000          062S
0820230514426200000607004ALBERTO                  LOZANO                   BUJ                      M00000000          068S
0820230514426200000607004AMADEO                   BUESO                    MOYA                     M00000000          075S
0820230514426200000607004IVAN                     VILLARROYA               MARTINEZ                 M00000000          070S
0820230514426200000607004YOLANDA                  VILLARROYA               BELLES                   F00000000          068S
0820230514426200003001100ELIAS                    ARIÑO                    DOMINGO                  M00000000          008N
0820230514426200003001100EMILIO                   GIMENO                   CHULILLA                 M00000000          015N
0820230514426200266104101ISRAEL                   VARELA                   SANZ                     M00000000          049S
0820230514426200266104101JUAN RAMON               LOPEZ                    CAMPOS                   M00000000          033N
0820230514426200266104101MARIA LUZ                MICOLAU                  VALLES                   F00000000          040N
0820230514426200266104101RAMIRO                   GUILLEN                  PEREZ                    M00000000          042N
0820230514426500000604401ALFREDO                  BIELSA                   CLEMENTE                 M00000000          042N
0820230514426500000604401ANGEL                    EZQUERRA                 CALVO                    M00000000          043N
0820230514426500000604401FRANCISCO  JAVIER        GRACIA                   SEGUNDO                  M00000000          047S
0820230514426500000604401NOELIA                   MOLINER                  CALVO                    F00000000          045N
0820230514426500003007704ÁLVARO                   SEGUNDO                  ALCAINE                  M00000000          081S
0820230514426500003007704LUIS JAVIER              EZQUERRA                 ARTIGAS                  M00000000          090S
0820230514426500003007704MARTA                    PEQUERUL                 REINAO                   F00000000          067S
0820230514426500003007704RUBÉN                    IZQUIERDO                CALVO                    M00000000          073S
0820230514426500266101700DANIEL                   PEQUERUL                 REINAO                   M00000000          033N
0820230514426500266101700FELIX JOSE               ROYO                     BIELSA                   M00000000          016N
0820230514426500266101700JAIME                    SERRANO                  ASENSIO                  M00000000          008N
0820230514426500266101700NICASIO                  ELIAS                    SEGUNDO                  M00000000          012N
0820230514426600000605301YOLANDA                  IBAÑEZ                   FERNANDEZ                F00000000          053S
0820230514426600003004401MARIA DOLORES            GOMEZ                    FERNANDEZ                F00000000          044S
0820230514426600266101401MIGUEL ANGEL             LUCIA                    GIMENO                   M00000000          014S
0820230514426600492503402DOLORES MIGUELA          FERNANDEZ                VIÑADO                   F00000000          034S
0820230514426600492503402MARIA ENCARNACION        FERRER                   GOMEZ                    F00000000          034S
0820230514500800000602501CESAR                    DIAZ                     MARTIN                   M00000000          023N
0820230514500800000602501DANIEL                   LOPEZ                    MARTIN                   M00000000          021N
0820230514500800000602501IVAN                     GAMERO                   AJOFRIN                  M00000000          022N
0820230514500800000602501LIDIA                    ALMOROX                  RAMIRO                   F00000000          034S
0820230514500800003010704ALEJANDRO                CASTELLANO               BARRERO                  M00000000          109S
0820230514500800003010704ANGEL                    JIMENEZ                  JIMENEZ                  M00000000          111S
0820230514500800003010704JAIME                    MUNCHARAZ                JIMENO                   M00000000          102S
0820230514500800003010704SARA                     JIMENEZ                  MAROTO                   F00000000          106S
0820230514502900000605801JESUS                    NUÑEZ                    NUÑEZ                    M00000000          057N
0820230514502900000605801NINFA CAROLINA           ZARATE                   VELAZQUEZ                F00000000          053N
0820230514502900000605801PEDRO PABLO              FERNANDEZ                CHIQUERO                 M00000000          065S
0820230514502900003008704ANA ISABEL               GONZALEZ                 RINCON                   F00000000          084S
0820230514502900003008704ISABEL                   BRAVO                    DE LA PARRA              F00000000          087S
0820230514502900003008704MARIA TERESA             GONZALEZ                 RODRIGUEZ                F00000000          096S
0820230514502900003008704SANTIAGO                 RINCON                   MUÑOZ                    M00000000          084S
0820230514504200000608904ISABEL                   ROMERO                   CAMUÑAS                  F00000000          087S
0820230514504200000608904JUAN ANTONIO             CAMUÑAS                  MEDINA                   M00000000          091S
0820230514504200000608904MAXIMILIANO              BERNABE                  GUERRERO                 M00000000          089S
0820230514504200000608904SERGIO                   VIVAR                    MARTIN                   M00000000          089S
0820230514504200003004001FELICIANO                ROMAN                    GARCIA                   M00000000          038N
0820230514504200003004001FRANCISCA                REYES                    DE LA FUENTE             F00000000          044S
0820230514504200003004001JUAN GREGORIO            MARTIN                   HONRUBIA                 M00000000          040N
0820230514505700000609804ANTONIO                  ARCO                     DE MORA                  M00000000          106S
0820230514505700000609804ISABEL                   CALVO                    LARA                     F00000000          089S
0820230514505700000609804ISABEL                   DE MORA                  LOPEZ                    F00000000          099S
0820230514505700000609804JOAQUIN                  CALVO                    FERMIN                   M00000000          099S
0820230514505700003006501LAURA                    LARA                     GONZALEZ                 F00000000          063N
0820230514505700003006501MARCOS ANTONIO           MORA                     RUANO                    M00000000          069S
0820230514505700003006501MARIA ASUNCION           LOPEZ                    CALVO                    F00000000          057N
0820230514505700003006501MARIA DE LAS MERCEDES    MARTIN MAESTRO           AGUADO                   F00000000          057N
0820230514505700003006501MARIA DOLORES            GARCIA                   ORTIZ                    F00000000          016N
0820230514506000000602000CONCEPCION               PEINADO                  GARCIA-CARO              F00000000          021N
0820230514506000000602000REGINO                   LORENZO                  MIGUEL                   M00000000          020N
0820230514506000003011505ANGEL                    MORALES                  ERUSTES                  M00000000          059S
0820230514506000003011505EUGENIO HUGO             MUÑOZ                    CLAVER                   M00000000          090S
0820230514506000003011505JORGE                    MOCHALES                 JIMENEZ                  M00000000          105S
0820230514506000003011505JULIAN                   MUÑOZ                    HERNANDEZ                M00000000          093S
0820230514506000003011505SONIA                    MORALES                  JIMENEZ                  F00000000          113S
0820230514506500000608601FRANCISCO JAVIER         CAJA                     DEL PRADO                M00000000          082N
0820230514506500000608601JULIO                    HERAS                    CAJA                     M00000000          091N
0820230514506500000608601MERCEDES                 TOLDOS                   ESPEJEL                  F00000000          082N
0820230514506500000608601NURIA                    HIDALGO                  MARTIN                   F00000000          092S
0820230514506500003010804BEATRIZ                  GONZALEZ                 BLANCO                   F00000000          108S
0820230514506500003010804BEATRIZ                  RODRIGUEZ                OLIVA                    F00000000          108S
0820230514506500003010804MONICA                   GONZALEZ                 CRUZ                     F00000000          112S
0820230514506500003010804SANDRA                   FERNANDEZ                CAJA                     F00000000          106S
0820230514506500496700900ANA MARIA                AYAN                     DEL PRADO                F00000000          003N
0820230514506500496700900ANTONIO                  MAGAN                    GIMENEZ                  M00000000          011N
0820230514506500496700900LUIS MIGUEL              SANCHEZ                  MANGANERO                M00000000          008N
0820230514506500496700900SARA LUZ                 MAGAN                    CAJA                     F00000000          005N
0820230514506500496700900SONIA                    AREVALO                  QUILES                   F00000000          010N
0820230514506800000601700AZUCENA                  RUIZ                     MAYORAL                  F00000000          017N
0820230514506800003010205CARLOS DAVID             PALOMARES                GARCIA                   M00000000          094S
0820230514506800003010205EUGENIA                  MARTINEZ                 GARCIA-GASCO             F00000000          072S
0820230514506800003010205JULIAN                   RIVERA                   CORTES                   M00000000          080S
0820230514506800003010205SARA                     DOMINGUEZ                SANCHEZ                  F00000000          085S
0820230514506800003010205SOLEDAD                  PALOMARES                GONZALEZ                 F00000000          079S
0820230514507500000607004BRAULIO                  GOMEZ                    FERNANDEZ                M00000000          068S
0820230514507500000607004CARLOS                   CHAMIZO                  AGUADO                   M00000000          068S
0820230514507500000607004JUAN MANUEL              MUÑOZ                    PEREZ                    M00000000          070S
0820230514507500000607004RAUL                     LOPEZ                    MORENO                   M00000000          075S
0820230514507500003002601ANASTASIO                CERDEÑO                  GALAN                    M00000000          023N
0820230514507500003002601ANGEL                    TORRON                   MURILLO                  M00000000          021N
0820230514507500003002601EVA                      GUTIERREZ                FERNANDEZ                F00000000          023N
0820230514507500003002601GUADALUPE                MUÑOZ                    FERNANDEZ                F00000000          039S
0820230514509300000608204JOSE CARLOS              HERNANDEZ                VAZQUEZ                  M00000000          083S
0820230514509300000608204JOSE                     RAMOS                    BLAZQUEZ                 M00000000          081S
0820230514509300000608204LETICIA                  MIGUEL                   GONZALEZ                 F00000000          084S
0820230514509300000608204SALVADOR                 GARCIA                   SANCHEZ                  M00000000          081S
0820230514509300003003901ISRAEL                   CANOVAS                  VAZQUEZ                  M00000000          042N
0820230514509300003003901MARIA YOLANDA            RODRIGO                  SANCHEZ                  F00000000          031N
0820230514509300003003901MIGUEL ANGEL             VERA                     DE CASTRO                M00000000          043S
0820230514509300003003901MIGUEL                   CANOVAS                  VAZQUEZ                  M00000000          040N
0820230514510000000606501JAVIER                   GONZALEZ                 FERNANDEZ                M00000000          064N
0820230514510000000606501MARIA DEL PILAR          TEJEIRO                  CORRAL                   F00000000          068S
0820230514510000000606501MARIA PAZ                ARROGANTE                HIGUERA                  F00000000          061N
0820230514510000000606501PABLO LUIS               BASARTE                  VAZQUEZ                  M00000000          067N
0820230514510000003007204AFRICA                   MARTIN                   LOPEZ                    F00000000          069S
0820230514510000003007204ALFONSO                  GARCIA                   GARCIA                   M00000000          076S
0820230514510000003007204JOSE LUIS                ARROGANTE                COLLADO                  M00000000          073S
0820230514510000003007204SANDRA                   GIL                      MORALES                  F00000000          071S
0820230514512000000603201ANDRES                   FERNANDEZ                LOPEZ                    M00000000          023N
0820230514512000000603201CARLOS                   GONZALEZ                 DOMINGUEZ                M00000000          030N
0820230514512000000603201MARIA JOSEFA             AGÜERO                   NAVAS                    F00000000          034N
0820230514512000000603201SILVIA                   GRANDE                   AGÜERO                   F00000000          042S
0820230514512000003007804ANTONIA                  BAS                      BAS                      F00000000          077S
0820230514512000003007804JOSE LUIS                FERNANDEZ                MORENO                   M00000000          077S
0820230514512000003007804MARIA DEL PILAR          ALCAZAR                  MARTIN                   F00000000          085S
0820230514512000003007804PEDRO                    FERNANDEZ                MORENO                   M00000000          074S
0820230514512900000600500JOSE RAMON               GARCIA                   IZQUIERDO                M00000000          005N
0820230514512900003004502ALEJANDRO                ACEITUNO                 GARCIA                   M00000000          044S
0820230514512900003004502ANTONIO ESTEBAN          GONZALEZ                 PALOMO                   M00000000          035N
0820230514512900003004502FRANCISCO JAVIER         ROSADO                   MORENO                   M00000000          045S
0820230514512900003004502MARIN                    GONZALEZ                 GOMEZ                    M00000000          040N
0820230514512900003004502PEDRO                    GONZALEZ                 FERNANDEZ                M00000000          018N
0820230514512900497804703ALBERTO                  GARCIA                   RUIZ                     M00000000          049S
0820230514512900497804703BENJAMIN                 RECIO                    GONZÁLEZ                 M00000000          009N
0820230514512900497804703DAVID                    PABLO                    GARCIA                   M00000000          040N
0820230514512900497804703FRANCISCO JAVIER         ABAD                     JIMÉNEZ                  M00000000          048S
0820230514512900497804703MARIA DEL PILAR          LUCAS                    ROSADO                   F00000000          042S
0820230514513900000608704ANSELMO                  ALCOJOR                  ACEITUNO                 M00000000          087S
0820230514513900000608704ARTURO                   GOMEZ                    LOPEZ                    M00000000          088S
0820230514513900000608704ISMAEL                   MORENO                   FERNANDEZ                M00000000          087S
0820230514513900000608704JULIO                    MUÑOZ                    GOMEZ                    M00000000          087S
0820230514513900003004401CELEDONIO                GOMEZ                    MUÑOZ                    M00000000          045N
0820230514513900003004401FELICIDAD                OLIVA                    GOMEZ                    F00000000          046S
0820230514513900003004401JUAN MIGUEL              MORENO                   BLANCO                   M00000000          044N
0820230514513900003004401LEONARDA                 OLIVA                    RODRIGUEZ                F00000000          044N
0820230514514800000613304ANA BELEN                GALAN                    ELEZ                     F00000000          140S
0820230514514800000613304ERNESTO                  FERNANDEZ                GARCIA                   M00000000          129S
0820230514514800000613304MARIA DEL ROCIO          FERNANDEZ                MARTIN                   F00000000          133S
0820230514514800000613304VICTORIANO               CANO                     GARCIA                   M00000000          131S
0820230514514800003006301ANTONIO                  CIENFUEGOS               ANTELO                   M00000000          073S
0820230514514800003006301JOSE                     ORTIZ                    MUÑOZ                    M00000000          061N
0820230514514800003006301MARIA  CARMEN            MARTIN                   DE LA SIERRA             F00000000          062N
0820230514514800003006301MARIA VICTORIA           ACERO                    ALONSO                   F00000000          058N
0820230514515900000606205JORGE                    NUÑEZ                    RODRIGUEZ                M00000000          053S
0820230514515900000606205LUIS ALBERTO             FERNANDEZ                BLAZQUEZ                 M00000000          062S
0820230514515900000606205MIGUEL ANGEL             CANO                     MUÑOZ                    M00000000          045S
0820230514515900000606205RAMON                    ROJO                     PANADERO                 M00000000          046S
0820230514515900000606205SANTIAGO                 HERNANDEZ                CRESPO                   M00000000          043S
0820230514515900003000600ANGEL                    SANCHEZ                  PEÑA                     M00000000          006N
0820230514515900003000600FRANCISCO                CARRILLO                 CERRILLO                 M00000000          009N
0820230514515900003000600JAVIER                   RUIPEREZ                 SANCHEZ                  M00000000          004N
0820230514515900003000600SERGIO                   FLECHILLAS               FERNANDEZ                M00000000          006N
0820230514516400000609705CRISTINA                 GARCIA                   GARCIA                   F00000000          074S
0820230514516400000609705FERNANDO                 RESINO                   CARRILLO                 M00000000          112S
0820230514516400000609705FRANCISCO                NUÑEZ                    GONZALEZ                 M00000000          052S
0820230514516400000609705JULIAN                   CANO                     ROMERO                   M00000000          079S
0820230514516400000609705RAUL                     TERUEL                   DE MARCOS                M00000000          074S
0820230514516400003000900CELESTINA                SANCHEZ                  GONZALEZ                 F00000000          008N
0820230514516400003000900MIGUEL ANGEL             DEL PINO                 OVIEDO                   M00000000          013N
0820230514516400003000900PEDRO ANGEL              GOMEZ                    HORCAJUELO               M00000000          009N
0820230514516400003000900PRUDENCIO                BLANCO                   GARCIA                   M00000000          007N
0820230514516900000609204JESUS ANGEL              ESTRADA                  HERRERO                  M00000000          093S
0820230514516900000609204JOAQUIN                  GARCIA                   IZQUIERDO                M00000000          089S
0820230514516900000609204NOELIA                   FRONTELO                 VAZQUEZ                  F00000000          090S
0820230514516900000609204VERONICA                 LOPEZ                    ROPERO                   F00000000          097S
0820230514516900003004201ANA                      JIMENEZ                  CUADRADO                 F00000000          043N
0820230514516900003004201FRANCISCO JOSE           MACHUCA                  VICTORIANO               M00000000          042N
0820230514516900003004201JUAN                     DIAZ                     MORENO                   M00000000          045S
0820230514516900003004201ROCIO                    OLMEDO                   MORENO                   F00000000          041N
0820230514517000000611504CARLOS                   MARTIN                   GONZALEZ                 M00000000          109S
0820230514517000000611504FRANCISCO TOMAS          AMPUERO                  SANCHEZ                  M00000000          117S
0820230514517000000611504JUAN RAMON               SANGUINO                 GONZALEZ                 M00000000          118S
0820230514517000000611504SERGIO                   RICO                     GOMEZ                    M00000000          119S
0820230514517000003004101DELIO                    GUISANDE                 ALONSO                   M00000000          046S
0820230514517000003004101IGNACIO                  SANCHEZ                  MARTIN                   M00000000          036N
0820230514517000003004101LUIS MIGUEL              ALONSO                   CASADO                   M00000000          043N
0820230514517000003004101ROSA MARIA               ENCABO                   FERNANDEZ                F00000000          042N
0820230514518400000600300JOSE RUBEN               REVE                     GUTIERREZ                M00000000          003N
0820230514518400003007403ALBERTO                  GUTIERREZ                GARCIA                   M00000000          048N
0820230514518400003007403AROER                    PINO                     RODRIGUEZ                M00000000          077S
0820230514518400003007403ELISA                    GARCIA                   AMOR                     F00000000          075S
0820230514518400003007403EMILIANO                 CAMACHO                  ARROYO                   M00000000          024N
0820230514518400003007403MARIA DEL MAR            AMOR                     PANIAGUA                 F00000000          072S
0820230514518400499608202ANTONIO                  GARCIA                   GUERRA                   M00000000          085S
0820230514518400499608202FEDERICO                 ARROYO                   AMOR                     M00000000          088S
0820230514518400499608202FERNANDO                 HERRERUELA               BUENDIA                  M00000000          023N
0820230514518400499608202PEDRO                    ARROYO                   AMOR                     M00000000          062N
0820230514518400499608202RAQUEL                   CEREZO                   PEÑA                     F00000000          071N
0820230514604300000607105JAIME                    SOLER                    TODOLI                   M00000000          073S
0820230514604300000607105JUAN MIGUEL              SANCHIS                  JUAN                     M00000000          060S
0820230514604300000607105MARIA IDOYA              BERTET                   MASCARELL                F00000000          049S
0820230514604300000607105MARIA REMEDIOS           VIDAL                    ALBORCH                  F00000000          051S
0820230514604300000607105NAIRA                    CASTELLO                 JUAN                     F00000000          054S
0820230514604300003003000NURIA                    HERNÁNDEZ                PÉREZ                    F00000000          030N
0820230514605000000604201JAVIER                   DOMENECH                 BULEO                    M00000000          041N
0820230514605000000604201JOSE LUIS                SALON                    MARTINEZ                 M00000000          039N
0820230514605000000604201JUAN MIGUEL              SALON                    MARTINEZ                 M00000000          048S
0820230514605000000604201MARIA ISABEL             CIFUENTES                GARCIA                   F00000000          043N
0820230514605000000700300FRANCISCO                ESTEVE                   MAGAÑA                   M00000000          009N
0820230514605000000700300JOSE MARIA               ALONSO DEL REAL          BARRERA                  M00000000          001N
0820230514605000000700300MANUEL JOSE              AGUILAR                  SOLER                    M00000000          001N
0820230514605000000700300PEDRO                    MORCILLO                 RUIZ                     M00000000          001N
0820230514605000000700300SALVADOR JUAN            TENA                     MINGARRO                 M00000000          000N
0820230514605000003007504JESUS VICENTE            MONTESINOS               MONTESINOS               M00000000          077S
0820230514605000003007504MIGUEL                   LLOVERA                  TARAZON                  M00000000          072S
0820230514605000003007504RAFAEL                   DARIJO                   ESCAMILLA                M00000000          077S
0820230514605000003007504SUSANA MARIA             LLOVERA                  GIL                      F00000000          074S
0820230514605000506200100JOSE ENRIQUE             ARBIOL                   LÓPEZ                    M00000000          002N
0820230514605000506200100MARÍA ISABEL             LÁZARO                   FERRER                   F00000000          001N
0820230514605000506200100MARÍA TERESA             LÓPEZ                    GARCÍA                   F00000000          000N
0820230514605000506200100RAFAEL                   VERDEGUER                GARCÍA                   M00000000          002N
0820230514605000506200100RUBÉN                    VAÑÓ                     GÓMEZ                    M00000000          002N
0820230514605600000603900FRANCISCO                GINER                    MONZO                    M00000000          046N
0820230514605600000603900JOSE FRANCISCO           SAMPIO                   GINER                    M00000000          034N
0820230514605600000603900SUSANA                   GARCIA                   MARZAL                   F00000000          038N
0820230514605600003005101VICTOR                   BATALLER                 GOMEZ                    M00000000          051S
0820230514605600019806202Barbara                  Gisbert                  Esteve                   F00000000          043N
0820230514605600019806202Concepción               Pastor                   Orts                     F00000000          032N
0820230514605600019806202Jaime                    Ferrer                   De Los Santos            M00000000          086S
0820230514605600019806202Rafael                   Pardo                    Gómez                    M00000000          059S
0820230514605600019806202Salvador                 Gomar                    Calatayud                M00000000          028N
0820230514605600506804802BORJA                    FERRER                   CORTELL                  M00000000          070S
0820230514605600506804802GEMMA AMELIA             BALLESTER                BAÑULS                   F00000000          031N
0820230514605600506804802LLUÍS                    CALATAYUD                PLA                      M00000000          052S
0820230514605600506804802NEUS                     CALATAYUD                SEMPER                   F00000000          039N
0820230514606900000607303MARIA AMPARO             GINER                    PLA                      F00000000          077S
0820230514606900000607303VANESA                   PUCHETA                  SANFELIX                 F00000000          070S
0820230514606900000607303YOLANDA                  UBEDA                    PALAU                    F00000000          073S
0820230514606900003006402CATIA DANIELA            LOPES                    COSTA                    F00000000          059N
0820230514606900003006402JOSE JOAQUIN             GUERRERO                 FERRI                    M00000000          068S
0820230514606900003006402JOSEP RAMON              SEGARRA                  ESTARELLES               M00000000          066S
0820230514606900003006402ROSENDO                  GUERRERO                 FERRI                    M00000000          066N
0820230514607500000601800JUAN ANTONIO             CAMARASA                 MORA                     M00000000          018N
0820230514607500003001000PEDRO                    SABATE                   ROCA                     M00000000          010N
0820230514607500019809605Estefanía                Mollà                    Camarasa                 F00000000          095S
0820230514607500019809605Eva María                Vañó                     Bataller                 F00000000          075S
0820230514607500019809605Francisca                Cervantes                García                   F00000000          061S
0820230514607500019809605Isaac                    Soria                    Talavan                  M00000000          073S
0820230514607500019809605Maite                    Mollà                    Camarasa                 F00000000          080S
0820230514608700000602801CHRISTIAN BIENVENIDO     MORALES                  ADALID                   M00000000          048S
0820230514608700000602801MANUEL JOSE              MASCAROS                 VILLAESCUSA              M00000000          021N
0820230514608700000602801MARIA CONCEPCION         VILLAESCUSA              ROZALEN                  F00000000          019N
0820230514608700000602801MARIA VICTORIA           IZQUIERDO                YAGO                     F00000000          025N
0820230514608700003000700MIGUEL                   ANDRES                   RUBIO                    M00000000          007N
0820230514608700506200300CLAUDIA MARÍA            MORENO                   SOTOS                    F00000000          003N
0820230514608700506200300JOSÉ MANUEL              CARAMÉS                  GARRIDO                  M00000000          003N
0820230514608700506200300RAÜL                     CERDÁ                    PELECHÁ                  M00000000          003N
0820230514608700506200300SARAH MARÍA              GARCÍA                   MERENCIANO               F00000000          003N
0820230514608700506200300SILVIA                   MASIH                    DEAN                     F00000000          001N
0820230514608700510205704IVAN                     DURA                     VILAPLANA                M00000000          052S
0820230514608700510205704LAURENTINO               VIDIGAL                  FARIÑA                   M00000000          058S
0820230514608700510205704MARIO                    HERVAS                   SORLI                    M00000000          015N
0820230514608700510205704ROBERTO JOSÉ             TORTAJADA                RAMIREZ                  M00000000          052S
0820230514608700510205704VICENTE                  ANTONINO                 BLASCO                   M00000000          051S
0820230514608800000601501FRANCISCO                BLASCO                   JARQUE                   M00000000          021S
0820230514608800000601501MARIA AMPARO             DOMINGO                  COMPANY                  F00000000          012N
0820230514608800000601501RAFAEL                   LOZANO                   HERNANDEZ                M00000000          018N
0820230514608800000601501VICENTE                  DEVAL                    BLESA                    M00000000          010N
0820230514608800003009704DOLORES                  PÉREZ                    MARTÍNEZ                 F00000000          096S
0820230514608800003009704PABLO                    ESCRIBANO                ORTIZ                    M00000000          105S
0820230514608800003009704RAMÓN                    ANTÓN                    AGUILAR                  M00000000          096S
0820230514608800003009704SALVADOR                 ANTÓN                    ANTÓN                    M00000000          092S
0820230514608800506200100DANIEL                   ALANZABE                 VARGAS                   M00000000          001N
0820230514608800506200100FERNANDO                 FERNANDEZ                CHORDA                   M00000000          001N
0820230514608800506200100ISAAC                    MARTINEZ                 SOLER                    M00000000          000N
0820230514608800506200100MARÍA                    MELERO                   MARTÍNEZ                 F00000000          001N
0820230514608800506200100NEREA                    HERNÁNDEZ                HIDALGO                  F00000000          001N
0820230514609100000607405JOSE IGNACIO             BARREIRO                 SANCHIS                  M00000000          054S
0820230514609100000607405JUAN                     ESPINOSA                 TERUEL                   M00000000          068S
0820230514609100000607405MARIA DEL CARMEN         CRIADO                   RIPOLL                   F00000000          052S
0820230514609100000607405MATILDE                  BAS                      FAYOS                    F00000000          062S
0820230514609100000607405RAFAEL ENRIQUE           MAFE                     GARCIA                   M00000000          060S
0820230514609100003001000JESUS IGNACIO            SOLA                     ARIZ                     M00000000          000N
0820230514609100003001000JOSEFA                   ORTEGA                   ORTIZ                    F00000000          007N
0820230514609100003001000JOSEP FREDERIC           ORTIZ                    MARTINEZ                 M00000000          009N
0820230514609100003001000MARIO                    BATALLER                 CALDERON                 M00000000          012N
0820230514609100003001000SAMIRA                   HIRS                     BEL ABBES                F00000000          015N
0820230514609100510501000ADRIA                    PELLICER                 GARCIA                   M00000000          017N
0820230514609100510501000ANA                      OCAÑA                    ORTIZ                    F00000000          008N
0820230514609100510501000ESTEFANIA                YAÑEZ                    NOLLA                    F00000000          009N
0820230514609100510501000VICENT TOMAS             MORAGUES                 ARLANDIS                 M00000000          006N
0820230514612100000606804FRANCISCO                PEREZ                    FERRER                   M00000000          075S
0820230514612100000606804INMACULADA               MEDINA                   SARRION                  F00000000          069S
0820230514612100000606804MARIA CARMEN             GARCIA                   FRIGOLS                  F00000000          076S
0820230514612100000606804MARIA CARMEN             MARIN                    FRIGOLS                  F00000000          054S
0820230514612100003002801CONCHIN                  GARCIA                   HERNÁNDEZ                F00000000          038S
0820230514612100003002801MARGARITA                RUIZ                     VÁZQUEZ                  F00000000          018N
0820230514612100003002801MARIANA                  MATEU                    ALEJANDRO                F00000000          028N
0820230514615200000605905FRANCISCA                LLOPIS                   CANOVAS                  F00000000          055S
0820230514615200000605905JOSEFA                   ALAPONT                  LLOPIS                   F00000000          050S
0820230514615200000605905NICOLAS                  PEREZ                    GONZALEZ                 M00000000          045S
0820230514615200000605905ROSA MARIA               PALMERO                  MARTINEZ                 F00000000          036S
0820230514615200000605905RUBEN                    MOLINA                   FERNANDEZ                M00000000          050S
0820230514615200000700100AMALIO                   CERVERA                  JOARES                   M00000000          001N
0820230514615200000700100ANA MARÍA                BELLVER                  ALCANTARA                F00000000          001N
0820230514615200000700100ANTONIO                  CONTRERAS                FERNANDEZ                M00000000          000N
0820230514615200000700100FRANCISCO JOSÉ           APARISI                  GARCÍA                   M00000000          001N
0820230514615200000700100VICENTE BIBIANO          RIVAS                    NIETO                    M00000000          001N
0820230514615200003001400JOSE ALBERTO             PÉREZ                    LÓPEZ                    M00000000          014N
0820230514615200003001400JOSE MARIA               DIAZ                     JIMENEZ                  M00000000          014N
0820230514615200003001400JOSE                     SORIANO                  OROZCO                   M00000000          015N
0820230514615200003001400JULIO                    NUÑEZ                    GOMEZ                    M00000000          000N
0820230514615200003001400MARIA DOLORES            ALAPONT                  LLOPIS                   F00000000          014N
0820230514615200506200000ALBA                     ARDID                    LLANES                   F00000000          000N
0820230514615200506200000JUAN VICENTE             CALDES                   LLOPIS                   M00000000          000N
0820230514615200506200000MARCELINO FERNANDO       FUENTES                  PEREZ                    M00000000          000N
0820230514615200506200000MARÍA LUISA              PELECHÁ                  GÍL                      F00000000          000N
0820230514615200506200000RICARDO                  MOLINA                   SARRIÓN                  M00000000          000N
0820230514615200517400000BENJAMÍ                  DOMÉNECH                 ZARAGOZÀ                 M00000000          000N
0820230514615200517400000CARLES                   CORTÉS                   CONEJOS                  M00000000          000N
0820230514615200517400000JESUS                    ESCORIHUELA              CASTELLS                 M00000000          000N
0820230514615200517400000JOSE LUIS                JIMENEZ                  FERNANDEZ                M00000000          000N
0820230514615200517400000VICENT                   SÁNCHEZ                  GRANDE                   M00000000          000N
0820230514619600000609405ANGEL JOSE               MAHIQUES                 MAHIQUES                 M00000000          065S
0820230514619600000609405GONZALO                  CATALA                   MAHIQUES                 M00000000          094S
0820230514619600000609405JOSE                     BADENES                  MAHIQUES                 M00000000          088S
0820230514619600000609405JUAN RAMON               CHISMOL                  MAHIQUES                 M00000000          069S
0820230514619600000609405MARIA DOLORES            SUÑER                    VAZQUEZ                  F00000000          062S
0820230514619600003002000DAVID                    MORANT                   GÁLVEZ                   M00000000          037N
0820230514619600003002000FRANCISCO                VICENTE                  GUERRERO                 M00000000          000N
0820230514619600003002000JOSEFA                   SÁNCHEZ                  CABAÑAS                  F00000000          013N
0820230514619600003002000MARC                     DOLZ                     ZAMORA                   M00000000          015N
0820230514619600003002000PATRICIA                 NAVARRO                  ROMERO                   F00000000          017N
