0820230510837244Peñacaballera                                                                                       0460460001420113813800000006509200200510005S
0820230510837247Peñarandilla                                                                                        2742740001790117417400100006211000201112905S
0820230510837248Peralejos de Abajo                                                                                  3763760001700115015000600007409500300112205S
0820230510837251Peromingo                                                                                           0460460001210110710700000004306500000008205S
0820230510837252Pinedas                                                                                             0460460001040110110100000005107300000008105S
0820230510837253El Pino de Tormes                                                                                   2742740001550113713700000008500000100010205S
0820230510837254Pitiegua                                                                                            2742740001830116916900000007912900101213605S
0820230510837256Poveda de las Cintas                                                                                2462460002050119019000300010014000200018805S
0820230510837258Puebla de Azaba                                                                                     1071070001500112312300100006609000100309905S
0820230510837260Puebla de Yeltes                                                                                    1071070001480112512500000006909000200211205S
0820230510837261Puente del Congosto                                                                                 0460460002130221821800000012014700100118505S
0820230510837265Rágama                                                                                              2462460002090119319300000009513000101015305S
0820230510837267Retortillo                                                                                          1071070001800116116100000008712300300413105S
0820230510837268La Rinconada de la Sierra                                                                           2742740001030110210200000002503500100005005S
0820230510837270Robliza de Cojos                                                                                    2742740001990117517500000006509500300112805S
0820230510837272Saelices el Chico                                                                                   1071070001710113313300100005409200300211005S
0820230510837275Saldeana                                                                                            3763760001020109809800000005806500000007405S
0820230510837276Salmoral                                                                                            2462460001160110910900000003805900000507705S
0820230510837282Sanchotello                                                                                         0460460002300119219200100008012900100415005S
0820230510837283Sando                                                                                               2742740001200110910900000006507800100208705S
0820230510837289San Muñoz                                                                                           2742740002100118318300000009413200400414905S
0820230510837290San Pedro del Valle                                                                                 2742740001380113613600100008510000000212105S
0820230510837298Santibáñez de la Sierra                                                                             0460460001710214314300000007108700200111005S
0820230510837301Sardón de los Frailes                                                                               2742740001010109309300100005006400300407505S
0820230510837303El Sahugo                                                                                           1071070001760117917900000008613200000015605S
0820230510837304Sepulcro-Hilario                                                                                    1071070001630114814800000006108800100314405S
0820230510837305Sequeros                                                                                            0460460002350119919900200008712400301115905S
0820230510837307Serradilla del Llano                                                                                1071070001440113713700000005008600100608305S
0820230510837310Sieteiglesias de Tormes                                                                             2742740001840116416400000005407700300510605S
0820230510837311Sobradillo                                                                                          3763760001930117017300000005609700100413905S
0820230510837314Tabera de Abajo                                                                                     2742740001050108508500000003904600300106205S
0820230510837318Tardáguila                                                                                          2742740001930118818800100008812400300514405S
0820230510837321Tenebrón                                                                                            1071070001350113413400000006609800300610405S
0820230510837327Torresmenudas                                                                                       2742740001920117817800000007010501301310205S
0820230510837328Trabanca                                                                                            3763760001750115515500300009311300000412905S
0820230510837331Valdefuentes de Sangusín                                                                            0460460001920117517500000005509900600411505S
0820230510837333Valdelacasa                                                                                         0460460002060118318300000006008900401010205S
0820230510837337Valderrodrigo                                                                                       3763760001340112612600000003407900600408505S
0820230510837338Valdunciel                                                                                          2742740001100108108100000002604700300205805S
0820230510837340Valsalabroso                                                                                        3763760001250111511500000003506300100706905S
0820230510837344Vecinos                                                                                             2742740002370120720700100010113600200315905S
0820230510837345Vega de Tirados                                                                                     2742740001600114214200200007509700000212405S
0820230510837349La Vídola                                                                                           3763760001040109609600000003605000300406005S
0820230510837352Villagonzalo de Tormes                                                                              2742740002280121321300100008811500300313205S
0820230510837353Villalba de los Llanos                                                                              2742740001200110910900000003807200500407905S
0820230510837355Villanueva del Conde                                                                                0460460001800116016000100008910100000513005S
0820230510837358Villar de Gallimazo                                                                                 2462460002010115215200000005609900300111405S
0820230510837359Villar de la Yegua                                                                                  1071070001600115315300200007911400200412505S
0820230510837360Villar de Peralonso                                                                                 3763760002070118818800000008213400300514705S
0820230510837363Villares de Yeltes                                                                                  3763760001040109609600200004905600000306905S
0820230510837365Villarmayor                                                                                         2742740001660115115100000007309600600410505S
0820230510837367Villasbuenas                                                                                        3763760001790116116100000006511600100412405S
0820230510837369Villaseco de los Gamitos                                                                            2742740001290112212200000005708100000209705S
0820230510837372Villaverde de Guareña                                                                               2742740001390113113100000004907600200310305S
0820230510837377Yecla de Yeltes                                                                                     3763760002240120620600000009413500601215205S
0820230510837379Zamayón                                                                                             2742740001970116616600000008612700000015205S
0820230510837381La Zarza de Pumareda                                                                                3763760001390113513500100006308900200710105S
0820230510837382Zorita de la Frontera                                                                               2462460001590114914900000008310700401311605S
0820230510840003Adrados                                                                                             0630630001200111711700000006108000100608505S
0820230510840010Aldeanueva del Codonal                                                                              1851850001140110410200200005007300100707705S
0820230510840017Anaya                                                                                               1941940001260108908900500003404900000306805S
0820230510840020Arcones                                                                                             1951950001710117417400200008911400001212005S
0820230510840022Armuña                                                                                              1851850002440220520500200011514700200159305S
0820230510840025Barbolla                                                                                            1951950001410111911900000004607600100309005S
0820230510840026Basardilla                                                                                          1941940001570112112100400006807900300010005S
0820230510840035Cabañas de Polendos                                                                                 1941940001900115715700000008211500300012605S
0820230510840044Carrascal del Río                                                                                   1951950001460112412400000005908700200010605S
0820230510840045Casla                                                                                               1951950001600113013000400005809200000210805S
0820230510840046Castillejo de Mesleón                                                                               1951950001170109309300200004106800700007705S
0820230510840053Cerezo de Abajo                                                                                     1951950001220108408400100005106600000008105S
0820230510840054Cerezo de Arriba                                                                                    1951950001350111111100000004106500100308105S
0820230510840059Collado Hermoso                                                                                     1941940001300111711700100005207500500409005S
0820230510840070Duruelo                                                                                             1951950001840113813800500005308000000210905S
0820230510840075Escobar de Polendos                                                                                 1941940001740114814800100008010000000312505S
0820230510840078Fresneda de Cuéllar                                                                                 0630630001720114514500300006509700400310405S
0820230510840081Frumales                                                                                            0630630001180111911900000007008400200208905S
0820230510840082Fuente de Santa Cruz                                                                                1851850001030109509500000004205700800505805S
0820230510840083Fuente el Olmo de Fuentidueña                                                                       0630630001800108308302200003405200000206205S
0820230510840089Fuentesaúco de Fuentidueña                                                                          0630630002370121121100800007911000501412905S
0820230510840091Fuentesoto                                                                                          0630630001010109009000200004304800200205905S
0820230510840092Fuentidueña                                                                                         0630630001350112312301400007309400100410405S
0820230510840093Gallegos                                                                                            1951950001010107607600000003305600200305605S
0820230510840097Grajera                                                                                             1951950002500116416402600006609500401135805S
0820230510840103Los Huertos                                                                                         1941940001760113913900000006710000100113705S
0820230510840106Juarros de Voltoya                                                                                  1851850001930117317300200009911800200014805S
0820230510840107Labajos                                                                                             1851850001020109609601200004606900000208105S
0820230510840108Laguna de Contreras                                                                                 0630630001050210710700000005106200200407905S
0820230510840115Maderuelo                                                                                           1701700001150110210200800004807000000008905S
0820230510840119Martín Miguel                                                                                       1941940002360120420402300010114400501214605S
0820230510840120Martín Muñoz de la Dehesa                                                                           1851850002450125525500000011918400200622905S
0820230510840123Matabuena                                                                                           1951950001750115014800300008210800100312005S
0820230510840128Migueláñez                                                                                          1851850001300112212200000006608600200709405S
0820230510840129Montejo de Arévalo                                                                                  1851850001710115015000000007508700101909505S
0820230510840130Montejo de la Vega de la Serrezuela                                                                 1701700001380111011000000005107200100209105S
0820230510840136Muñoveros                                                                                           1941940001270110210200200004005701400405805S
0820230510840159Pinarejos                                                                                           0630630001730112412401100006109000000310205S
0820230510840160Pinarnegrillo                                                                                       0630630001060109409400000004706300200107305S
0820230510840164Rapariegos                                                                                          1851850001980117717700000006210100000614005S
0820230510840173Roda de Eresma                                                                                      1941940002250117317300300006210100400710905S
0820230510840177San Cristóbal de Cuéllar                                                                            0630630001520114614601200005407800200009305S
0820230510840182San Martín y Mudrián                                                                                0630630002350117317301500007310800100513805S
0820230510840183San Miguel de Bernuy                                                                                0630630001350110810800100005708700000409305S
0820230510840192Sauquillo de Cabezas                                                                                1941940001390112912900200005609300100210205S
0820230510840199Sotosalbos                                                                                          1941940001330111211200500003606300400207905S
0820230510840204Torrecilla del Pinar                                                                                0630630001790113713600100004907300600507505S
0820230510840206Torre Val de San Pedro                                                                              1951950001930116116100100008810900100312805S
0820230510840210Urueñas                                                                                             1951950001040109409400000005806400200207005S
0820230510840214Valseca                                                                                             1941940002230119019000300007910600401112105S
0820230510840222Veganzones                                                                                          1941940002120117317300500009112600000514605S
0820230510840230Villeguillo                                                                                         1851850001140110010000300004006100100306905S
0820230510840231Yanguas de Eresma                                                                                   1941940001250111011001300005607400100009405S
0820230510840902Cozuelos de Fuentidueña                                                                             0630630001170109909900000005106600200207305S
0820230510840903Marazoleja                                                                                          1851850001030107807800300004405800200206705S
0820230510840905Cuevas de Provanco                                                                                  0630630001290112212200000006908300000309505S
0820230510842006Alconaba                                                                                            1731730001990117217200000006610100100612305S
0820230510842007Alcubilla de Avellaneda                                                                             0430430001190109809800000005806300000007705S
0820230510842017Almajano                                                                                            1731730001780113813800100006608100400409405S
0820230510842018Almaluez                                                                                            0200200001320112112100100005906900300008005S
0820230510842022Almenar de Soria                                                                                    1731730002330119319300000007510800501212505S
0820230510842029Baraona                                                                                             0200200001280112612600200005308300000009905S
0820230510842030Barca                                                                                               0200200001100109509500200003905400600105705S
0820230510842032Bayubas de Abajo                                                                                    0200200001390113313300200004907900400308805S
0820230510842039Borobia                                                                                             1731730002390119619600100009311900100414005S
0820230510842055Casarejos                                                                                           0430430001540114314300000008810300300511805S
0820230510842057Castilruiz                                                                                          1731730001500112412400200003605800100007605S
0820230510842058Castillejo de Robledo                                                                               0430430001080108908900000004406300100406905S
0820230510842071Cubo de la Solana                                                                                   1731730001660214914900100006308400200209905S
0820230510842076Deza                                                                                                1731730001940116916900000007108400100211505S
0820230510842080Espeja de San Marcelino                                                                             0430430001510114614600200007809400200012205S
0820230510842081Espejón                                                                                             0430430001360111911900000007908700000110005S
0820230510842085Fuentearmegil                                                                                       0430430001540114914900000006709300100211305S
0820230510842117Molinos de Duero                                                                                    1731730001690113313300000006308400000110805S
0820230510842119Monteagudo de las Vicarías                                                                          0200200001860113313300000006308000500607805S
0820230510842120Montejo de Tiermes                                                                                  0430430001410113413400600005407100000210105S
0820230510842123Morón de Almazán                                                                                    0200200001980117617601200008411900000413505S
0820230510842132Noviercas                                                                                           1731730001560114414400000004406900700009205S
0820230510842141La Póveda de Soria                                                                                  1731730001140109509500000005107300100008705S
0820230510842145Quintanas de Gormaz                                                                                 0430430001370111111100100006008600100209405S
0820230510842154Renieblas                                                                                           1731730001090110510500000004905700000008105S
0820230510842155Retortillo de Soria                                                                                 0430430001520113513500400004105200800505505S
0820230510842158Rioseco de Soria                                                                                    0200200001290109909900100005306000200107105S
0820230510842160El Royo                                                                                             1731730002500124424400000011614100300218405S
0820230510842161Salduero                                                                                            1731730001450113513500000006809500100010705S
0820230510842167Santa María de Huerta                                                                               0200200002500122222200100010013500900115805S
0820230510842171Serón de Nágima                                                                                     0200200001170109109100000003404900000006005S
0820230510842174Sotillo del Rincón                                                                                  1731730001890117917900100008811200300213505S
0820230510842178Talveila                                                                                            0430430001090110110100100004605800000106605S
0820230510842191Valdeavellano de Tera                                                                               1731730002070118818800000007610900100312905S
0820230510842194Valdemaluque                                                                                        0430430001480113113100100006808600000110505S
0820230510842209Villar del Río                                                                                      1731730001610114414400000006508700101010205S
0820230510842218Yanguas                                                                                             1731730001060107207200200003504400100106105S
0820230510847006Aldea de San Miguel                                                                                 1861860002140118318300100009412800300114305S
0820230510847015Becilla de Valderaduey                                                                              0860860002110117117100700007509600000511205S
0820230510847017Bercero                                                                                             1861860001790117017000000008011000601311205S
0820230510847019Berrueces                                                                                           0860860001010108208200000003304600200206405S
0820230510847024Bolaños de Campos                                                                                   0860860002460120620600000008815800100018505S
0820230510847025Brahojos de Medina                                                                                  0850850001030110010000300005006500300207205S
0820230510847031El Campillo                                                                                         0850850002020117617600000007911300300512305S
0820230510847032Camporredondo                                                                                       1861860001560115015000200008311000000212005S
0820230510847033Canalejas de Peñafiel                                                                               1861860002370119419400000007511800301312905S
0820230510847036Casasola de Arión                                                                                   1861860002170119119100100010113000100814705S
0820230510847037Castrejón de Trabancos                                                                              0850850001770116616600000008310500401511405S
0820230510847038Castrillo de Duero                                                                                  1861860001160110710700000003807200000009005S
0820230510847039Castrillo-Tejeriego                                                                                 1861860001610115215200000006311100000112405S
0820230510847041Castrodeza                                                                                          1861860001490113713700000005709500000610305S
0820230510847046Castroponce                                                                                         0860860001390111511500000006108200000209605S
0820230510847047Castroverde de Cerrato                                                                              1861860002030118718700100007910300400512005S
0820230510847048Ceinos de Campos                                                                                    0860860001970114714700000006409500100111705S
0820230510847053Cogeces de Íscar                                                                                    1861860001440112512500000005908800100410005S
0820230510847055Corcos                                                                                              1861860001990120420400000009512500300619505S
0820230510847058Cuenca de Campos                                                                                    0860860002090117817800200009212000100613105S
0820230510847059Curiel de Duero                                                                                     1861860001120109809801000004206000100107405S
0820230510847060Encinas de Esgueva                                                                                  1861860002100121121100400010213400601015605S
0820230510847062Fombellida                                                                                          1861860001810115415400100006108500500110405S
0820230510847063Fompedraza                                                                                          1861860001090108108100000002804700200405605S
0820230510847067Fuente el Sol                                                                                       0850850001560114714700500006009100000510005S
0820230510847069Gallegos de Hornija                                                                                 1861860001100110610600000006608700200209605S
0820230510847073Herrín de Campos                                                                                    0860860001230110610600000004807300700407105S
0820230510847074Hornillos de Eresma                                                                                 0850850001740115315300300007909700200810605S
0820230510847078Lomoviejo                                                                                           0850850001720115115100200009612500000113505S
0820230510847088Melgar de Abajo                                                                                     0860860001160110210200000004506600000108405S
0820230510847089Melgar de Arriba                                                                                    0860860001680115215201000007510000100511705S
0820230510847092Montealegre de Campos                                                                               0860860001040109309300100003906100200307305S
0820230510847094Moral de la Reina                                                                                   0860860001510111211200000004807400100309805S
0820230510847096Morales de Campos                                                                                   0860860001350112112100200006208900000110605S
0820230510847099La Mudarra                                                                                          0860860001650115515500000009112200000213905S
0820230510847100Muriel                                                                                              0850850001180111411400000005607900100709005S
0820230510847105Olmos de Esgueva                                                                                    1861860001860117517500100009612300000414105S
0820230510847109Palazuelo de Vedija                                                                                 0860860001680114814900100008010500600411105S
0820230510847113Pedrosa del Rey                                                                                     1861860001470113613600400006409700100111005S
0820230510847118Piñel de Abajo                                                                                      1861860001520114214200200005608800200210105S
0820230510847127Quintanilla de Arriba                                                                               1861860001580113213200100006208900100210105S
0820230510847130Quintanilla de Trigueros                                                                            1861860001040109509500100004506700000008505S
0820230510847131Rábano                                                                                              1861860001730115815800000007811200200411805S
0820230510847134Roales de Campos                                                                                    0860860001750115115100100006610300600511105S
0820230510847138Rubí de Bracamonte                                                                                  0850850002130121121100000010614100701913405S
0820230510847140Saelices de Mayorga                                                                                 0860860001100110210200000004906700401006505S
0820230510847141Salvador de Zapardiel                                                                               0850850001050110110100000004106900200008105S
0820230510847142San Cebrián de Mazote                                                                               1861860001140111011000000004507400500208005S
0820230510847143San Llorente                                                                                        1861860001050109409400000004305600200206005S
0820230510847147San Pablo de la Moraleja                                                                            0850850001110109809800000003206000100707005S
0820230510847153Santervás de Campos                                                                                 0860860001050110610600400004807100000108205S
0820230510847154Santibáñez de Valcorba                                                                              1861860001830116716700100009011600100412905S
0820230510847156San Vicente del Palacio                                                                             0850850001580114814800000007610000001510105S
0820230510847167Torrecilla de la Orden                                                                              0850850002300122622600100010016600100718205S
0820230510847172Torrescárcela                                                                                       1861860001610113613600100005508200200510105S
0820230510847176La Unión de Campos                                                                                  0860860002090118618600000008811600000414005S
0820230510847177Urones de Castroponce                                                                               0860860001010108908900000003904900100305805S
0820230510847178Urueña                                                                                              0860860002030117817800200007712300800713505S
0820230510847181Valdenebro de los Valles                                                                            0860860001930115715800100005710800000413105S
0820230510847183Valdunquillo                                                                                        0860860001300111711700000006408900000010705S
0820230510847189Velascálvaro                                                                                        0850850001630115415400200006611700100312805S
0820230510847190Velilla                                                                                             1861860001140109509500000001702700200104105S
0820230510847191Velliza                                                                                             1861860001190112012000000005507200000608505S
0820230510847213Villalbarba                                                                                         1861860001020109709700100002905200100008205S
0820230510847216Villán de Tordesillas                                                                               1861860001280111111100000003206400200207105S
0820230510847220Villanueva de los Caballeros                                                                        0860860001670114414400300006208400200309405S
0820230510847221Villanueva de los Infantes                                                                          1861860001020109809800000005006600100107905S
0820230510847223Villardefrades                                                                                      0860860001490113013000200004406400300408605S
0820230510847226Villavaquerín                                                                                       1861860001630113813800000006709000200111305S
0820230510847229Villavicencio de los Caballeros                                                                     0860860002320122122100000009812500401313505S
0820230510847232La Zarza                                                                                            0850850001150110410400000005207400101107105S
0820230510849004Alcubilla de Nogales                                                                                0210210001160110310300000005107800100009305S
0820230510849005Alfaraz de Sayago                                                                                   2752750001270111411400000004206600100108005S
0820230510849006Algodre                                                                                             2752750001350113813800100006808700400410605S
0820230510849011Arcos de la Polvorosa                                                                               0210210002200120220200000008511100400712605S
0820230510849013Argujillo                                                                                           2752750002190119919900000011015500000617805S
0820230510849014Arquillinos                                                                                         2752750001170110810800000003905700500406005S
0820230510849015Arrabalde                                                                                           0210210002180120320300000007812500700514405S
0820230510849016Aspariegos                                                                                          2192190002310121121100000008814400000416405S
0820230510849019Barcial del Barco                                                                                   0210210002360122122100000011016200300517905S
0820230510849025Bretó                                                                                               0210210001560117017000000009212200200315205S
0820230510849026Bretocino                                                                                           0210210002010119319300000008714000000616505S
0820230510849027Brime de Sog                                                                                        0210210001240111211200000002605800200007305S
0820230510849028Brime de Urz                                                                                        0210210001050110010000000004506600000608005S
0820230510849031Cabañas de Sayago                                                                                   2752750001430114014000000006909400300310405S
0820230510849035Cañizo                                                                                              2502500002170119519500000008913300100017505S
0820230510849037Carbellino                                                                                          2752750001760117217200200009612100100014605S
0820230510849040Castrillo de la Guareña                                                                             2752750001180110510500000004306200300007005S
0820230510849042Castronuevo                                                                                         2502500002140120520500000011415200000317905S
0820230510849046Cerecinos de Campos                                                                                 2502500002380123323300300009515000601115905S
0820230510849047Cerecinos del Carrizal                                                                              2752750001070109109100000004006500100108205S
0820230510849048Cernadilla                                                                                          1661660001090111011000100005106300000308905S
0820230510849052Coomonte                                                                                            0210210001940116416400000009413100100214705S
0820230510849057Cubo de Benavente                                                                                   0210210001210111611600200003206100400307505S
0820230510849061Entrala                                                                                             2752750001370113213200500005306900100009705S
0820230510849062Espadañedo                                                                                          1661660001130110710700000005607700000209005S
0820230510849075Fresno de la Polvorosa                                                                              0210210001160111411400000006908200200609205S
0820230510849077Fresno de Sayago                                                                                    2752750001560114614600000004506900400308805S
0820230510849078Friera de Valverde                                                                                  0210210001330112712700000005008500200210205S
0820230510849079Fuente Encalada                                                                                     0210210001020108808800000003305601000305405S
0820230510849086Gallegos del Pan                                                                                    2192190001110110910900100005408000000109605S
0820230510849090Gema                                                                                                2752750001990117817800100008812800000214905S
0820230510849092Granucillo                                                                                          0210210001140109709700000004306400000607205S
0820230510849094Hermisende                                                                                          1661660002480121221200100007110300200413905S
0820230510849096Jambrina                                                                                            2752750001450113913900000004309400400910105S
0820230510849098Losacino                                                                                            2752750002030118618600000007510700400212905S
0820230510849101Luelmo                                                                                              2752750001550113513500000006209700100211305S
0820230510849102El Maderal                                                                                          2752750001750117417400000008311200300312805S
0820230510849105Maire de Castroponce                                                                                0210210001390112912900000006608800100110005S
0820230510849107Malva                                                                                               2192190001130110110100000004906600700407205S
0820230510849111Manzanal del Barco                                                                                  2752750001340112112100100005907800300308305S
0820230510849112Manzanal de los Infantes                                                                            1661660001300112412400000005407100200209005S
0820230510849113Matilla de Arzón                                                                                    0210210001630115715700000006511900600412605S
0820230510849115Mayalde                                                                                             2752750001690115215200000009412000300712305S
0820230510849118Milles de la Polvorosa                                                                              0210210002040118918900000006511900200415305S
0820230510849119Molacillos                                                                                          2752750002410121421400100011314200600517205S
0820230510849130Morales de Valverde                                                                                 0210210001650115215200100008910400100112005S
0820230510849131Moralina                                                                                            2752750002270121521500400008315400100917605S
0820230510849134Muelas de los Caballeros                                                                            1661660001810118618600000007910100100313405S
0820230510849137Navianos de Valverde                                                                                0210210001710115115100000006309500001010305S
0820230510849138Olmillos de Castro                                                                                  2752750002070119219200000010013800100015805S
0820230510849139Otero de Bodas                                                                                      0210210001490116716700400008811200000414505S
0820230510849143Palacios de Sanabria                                                                                1661660002460120620600500008613500000218105S
0820230510849145Pedralba de la Pradería                                                                             1661660002120118618601600009211000000218805S
0820230510849150Peque                                                                                               1661660001300111811800100005107200100109305S
0820230510849153Perilla de Castro                                                                                   2752750001640114914900100008111600100512205S
0820230510849154Pías                                                                                                1661660001090109509500000003706100100307105S
0820230510849155Piedrahita de Castro                                                                                2752750001060110210200000004507200100707805S
0820230510849156Pinilla de Toro                                                                                     2192190002000119519500000008913500300216105S
