042023051080500299La Adrada                                                                                           001401400000002750000040000209700002097000000160000000000000891000012700000002400000043000014750110000000000000000S
042023051080501399El Arenal                                                                                           001401400000000938000010000085400000854000000210000000000000432000005620000000700000009000007110070000000000000000S
042023051080501499Arenas de San Pedro                                                                                 001401400000006465000080000534500005345000000340000000000001929000028630000003200000062000034360130000000000000000S
042023051080501699Arévalo                                                                                             001601600000007884000080000624000006241000000130000000000002256000034530000004500000076000044090130000000000000000S
042023051080501999Ávila                                                                                               001901900000057730000570004483600044836000002160000000000015431000227850000034400000388000285160250000000000000000S
042023051080502199El Barco de Ávila                                                                                   018618600000002249000040000183400001834000000100000000000000680000010380000002700000052000012290110000000000000000S
042023051080502299El Barraco                                                                                          001901900000001956000030000161300001613000000110000000000000743000010270000000500000010000011890090000000000000000S
042023051080502799Las Berlanas                                                                                        001901900000000338000010000027200000272000000040000000000000096000001590000000400000004000001880070000000000000000S
042023051080504199Burgohondo                                                                                          001901900000001196000020000101300001013000000130000000000000526000007040000000300000009000008150090000000000000000S
042023051080504799Candeleda                                                                                           001401400000005044000080000412400004120000000410000000000001792000026300000002500000069000031910130000000000000000S
042023051080504999Cardeñosa                                                                                           001901900000000425000010000038900000389000000000000000000000167000002360000000400000011000003040070000000000000000S
042023051080505499Casavieja                                                                                           001401400000001418000020000117200001172000000080000000000000570000007500000000800000041000008330090000000000000000S
042023051080505599Casillas                                                                                            001401400000000649000010000053800000538000000040000000000000310000004150000000200000007000004940070000000000000000S
042023051080505799Cebreros                                                                                            001901900000003213000040000247500002475000000290000000000001046000016120000004600000076000017850110000000000000000S
042023051080506199La Colilla                                                                                          001901900000000358000010000028800000288000000010000000000000126000001770000000200000007000002110070000000000000000S
042023051080506599Crespos                                                                                             001601600000000481000010000042700000427000000010000000000000166000002610000000300000012000003370070000000000000000S
042023051080506699Cuevas del Valle                                                                                    001401400000000523000010000045300000453000000000000000000000274000003360000000400000002000003860070000000000000000S
042023051080507399Flores de Ávila                                                                                     001601600000000279000010000025800000258000000000000000000000122000001750000000100000020000001790070000000000000000S
042023051080507499Fontiveros                                                                                          001601600000000719000010000064300000643000000010000000000000291000004720000000900000005000005370070000000000000000S
042023051080507699El Fresno                                                                                           001901900000000593000010000049700000497000000020000000000000233000003380000000600000008000003840070000000000000000S
042023051080508299Gavilanes                                                                                           001401400000000573000010000048600000486000000040000000000000210000002850000000400000029000003220070000000000000000S
042023051080508999Guisando                                                                                            001401400000000497000010000045500000455000000010000000000000216000003070000000800000025000003400070000000000000000S
042023051080509399Herradón de Pinares                                                                                 001901900000000501000010000040600000406000000040000000000000199000002630000000200000010000003080070000000000000000S
042023051080509599Higuera de las Dueñas                                                                               001401400000000270000010000023000000230000000040000000000000098000001710000000100000007000001860070000000000000000S
042023051080509799La Horcajada                                                                                        018618600000000482000010000043200000432000000000000000000000226000003020000000400000005000003410070000000000000000S
042023051080509999Horcajo de las Torres                                                                               001601600000000469000010000041900000419000000010000000000000240000003290000000400000018000003340070000000000000000S
042023051080510099El Hornillo                                                                                         001401400000000270000010000025600000256000000040000000000000114000001630000000400000004000002140070000000000000000S
042023051080510199Hoyocasero                                                                                          001901900000000276000010000032200000322000000040000000000000168000002450000000000000000000002950070000000000000000S
042023051080510299El Hoyo de Pinares                                                                                  001901900000002169000030000164400001644000000030000000000000753000010570000000900000047000011820110000000000000000S
042023051080510599Hoyos del Espino                                                                                    018618600000000364000010000032900000329000000010000000000000157000002170000000400000010000002630070000000000000000S
042023051080510999Langa                                                                                               001601600000000456000010000041400000414000000000000000000000142000002760000000000000059000002750070000000000000000S
042023051080511099Lanzahíta                                                                                           001401400000000819000010000074900000749000000380000000000000393000005030000000100000010000006360070000000000000000S
042023051080511499Madrigal de las Altas Torres                                                                        001601600000001350000020000121500001215000000020000000000000530000008690000000600000036000010000090000000000000000S
042023051080511599Maello                                                                                              001901900000000669000010000058900000589000000140000000000000273000003710000000200000006000004030070000000000000000S
042023051080512199Martiherrero                                                                                        001901900000000338000010000029800000298000000010000000000000127000001780000000200000004000002090070000000000000000S
042023051080512799Mijares                                                                                             001401400000000726000010000061800000618000000010000000000000311000004500000000200000015000005140070000000000000000S
042023051080512899Mingorría                                                                                           001901900000000385000010000031800000318000000020000000000000175000002170000000000000015000002330070000000000000000S
042023051080513299Mombeltrán                                                                                          001401400000000933000010000081500000815000000010000000000000347000005020000000700000037000005740070000000000000000S
042023051080513599Muñana                                                                                              001901900000000463000010000038700000387000000000000000000000179000002690000000200000011000003000070000000000000000S
042023051080513899Muñogalindo                                                                                         001901900000000309000010000027300000273000000000000000000000100000001580000000600000009000001830070000000000000000S
042023051080515299Nava de Arévalo                                                                                     001601600000000695000010000060700000607000000040000000000000298000004180000000500000015000004740070000000000000000S
042023051080515699Navahondilla                                                                                        001401400000000366000010000030100000301000000020000000000000093000001360000000500000004000001700070000000000000000S
042023051080515899Navalmoral                                                                                          001901900000000356000010000035200000352000000010000000000000235000002750000000400000005000002890070000000000000000S
042023051080516099Navalosa                                                                                            001901900000000317000010000030100000301000000010000000000000185000002430000000200000000000002650070000000000000000S
042023051080516199Navalperal de Pinares                                                                               001901900000000761000010000051900000519000000020000000000000307000003870000000600000002000004430070000000000000000S
042023051080516399Navaluenga                                                                                          001901900000002136000030000177500001775000000270000000000000740000010700000002400000069000011360110000000000000000S
042023051080516599Navarredonda de Gredos                                                                              018618600000000429000010000037200000372000000060000000000000176000002570000001100000020000002780070000000000000000S
042023051080516799Navarrevisca                                                                                        001901900000000289000010000026300000263000000040000000000000124000001760000000200000004000002220070000000000000000S
042023051080516899Las Navas del Marqués                                                                               001901900000005268000050000364900003649000000280000000000001294000020040000004800000066000024220130000000000000000S
042023051080517699Padiernos                                                                                           001901900000000287000010000022500000225000000000000000000000085000001560000000500000004000001810070000000000000000S
042023051080517899Palacios de Goda                                                                                    001601600000000384000010000036400000364000000040000000000000146000002440000000700000007000003020070000000000000000S
042023051080518299Pedro Bernardo                                                                                      001401400000000797000010000069500000695000000130000000000000349000004610000000400000005000005390070000000000000000S
042023051080518499Peguerinos                                                                                          001901900000000282000010000025700000257000000030000000000000122000001680000000200000003000002100070000000000000000S
042023051080518699Piedrahíta                                                                                          018618600000001720000020000148500001485000000060000000000000622000008760000000700000029000010750090000000000000000S
042023051080518799Piedralaves                                                                                         001401400000002123000030000180300001803000000150000000000000714000010080000002500000067000011390110000000000000000S
042023051080518999Poyales del Hoyo                                                                                    001401400000000463000010000042200000422000000220000000000000058000003310000000100000007000003420070000000000000000S
042023051080520199San Bartolomé de Pinares                                                                            001901900000000510000010000047400000474000000000000000000000265000003450000000600000008000003890070000000000000000S
042023051080520499Sanchidrián                                                                                         001601600000000715000010000058600000586000000070000000000000295000004290000000300000017000004780070000000000000000S
042023051080520799San Esteban del Valle                                                                               001401400000000759000010000066400000664000000000000000000000349000004750000000200000005000005430070000000000000000S
042023051080521199San Juan de la Nava                                                                                 001901900000000443000010000040800000408000000010000000000000254000003240000000300000010000003380070000000000000000S
042023051080522099San Pedro del Arroyo                                                                                001901900000000452000010000040900000409000000070000000000000173000002720000000500000003000003600070000000000000000S
042023051080522199Santa Cruz del Valle                                                                                001401400000000329000010000029200000292000000000000000000000154000002190000000900000008000002380070000000000000000S
042023051080522599Santa María del Berrocal                                                                            018618600000000388000010000033200000332000000030000000000000165000002260000000400000004000002630070000000000000000S
042023051080522799Santa María del Tiétar                                                                              001401400000000499000010000041000000410000000050000000000000174000002290000000700000004000002790070000000000000000S
042023051080523899Solosancho                                                                                          001901900000000792000010000070200000702000000050000000000000391000004970000000200000008000005900070000000000000000S
042023051080524099Sotillo de la Adrada                                                                                001401400000004762000040000352200003522000000270000000000001170000017490000002000000042000020890110000000000000000S
042023051080524199El Tiemblo                                                                                          001901900000004373000050000328800003289000000230000000000001283000017430000002600000048000020590110000000000000000S
042023051080524299Tiñosillos                                                                                          001601600000000760000010000066500000665000000010000000000000338000004910000000100000003000005840070000000000000000S
042023051080524599Tornadizos de Ávila                                                                                 001901900000000451000010000038200000382000000050000000000000168000002460000000500000002000003100070000000000000000S
042023051080526299Villarejo del Valle                                                                                 001401400000000322000010000030400000304000000010000000000000137000001840000000900000003000002210070000000000000000S
042023051080590199San Juan de Gredos                                                                                  018618600000000251000010000024400000244000000070000000000000126000001470000000200000006000001840070000000000000000S
042023051080590299Santa María del Cubillo                                                                             001901900000000305000010000029500000295000000050000000000000127000002100000000300000002000002710070000000000000000S
042023051080901899Aranda de Duero                                                                                     001801800000033172000420002450400024501000001670000000000008244000116320000021100000225000146030210000000000000000S
042023051080902099Arauzo de Miel                                                                                      033033000000000278000010000022800000228000000000000000000000102000001390000000600000016000001340070000000000000000S
042023051080902399Arcos                                                                                               005905900000001840000030000125300001253000000020000000000000490000007180000001300000010000008620090000000000000000S
042023051080902699Arlanzón                                                                                            005905900000000416000010000039100000391000000030000000000000204000002500000000900000009000002850070000000000000000S
042023051080903499Los Balbases                                                                                        005905900000000316000010000026700000267000000020000000000000145000001970000000200000000000002370070000000000000000S
042023051080903599Baños de Valdearados                                                                                001801800000000332000010000026800000268000000020000000000000107000001900000000300000006000002140070000000000000000S
042023051080904599Basconcillos del Tozo                                                                               005905900000000293000020000027700000277000000050000000000000126000001710000000500000003000002020070000000000000000S
042023051080904899Belorado                                                                                            005905900000001787000040000138400001384000000220000000000000529000007390000001600000023000008900090000000000000000S
042023051080905699Briviesca                                                                                           005605600000006374000090000480800004811000000950000000000001760000024110000003400000045000031080130000000000000000S
042023051080905899Buniel                                                                                              005905900000000602000010000044200000442000000030000000000000162000002360000001000000005000002810070000000000000000S
042023051080905999Burgos                                                                                              005905900000173483002310013480000134916000005430000000000048419000657970000126600001281000834080270000000000000000S
042023051080906499Caleruega                                                                                           001801800000000415000010000030100000301000000190000000000000126000001910000000700000008000002310070000000000000000S
042023051080906799Canicosa de la Sierra                                                                               033033000000000426000010000038000000380000000000000000000000082000001480000001000000022000001720070000000000000000S
042023051080907299Carcedo de Burgos                                                                                   005905900000000465000010000039200000392000000080000000000000160000002580000000100000006000002960070000000000000000S
042023051080907399Cardeñadijo                                                                                         005905900000001425000020000107600001076000000090000000000000395000005950000002500000021000006920090000000000000000S
042023051080907499Cardeñajimeno                                                                                       005905900000001205000020000091900000919000000060000000000000348000004790000002300000007000005820090000000000000000S
042023051080908599Castrillo de la Vega                                                                                001801800000000627000010000045700000457000000040000000000000203000002870000001200000041000002770070000000000000000S
042023051080908699Castrillo del Val                                                                                   005905900000000829000010000068000000680000000040000000000000256000004250000000800000001000004500070000000000000000S
042023051080909199Castrojeriz                                                                                         005905900000000767000020000067400000674000000000000000000000269000003780000000700000015000004490070000000000000000S
042023051080909899Cerezo de Río Tirón                                                                                 005905900000000512000010000043200000432000000030000000000000214000003160000000700000003000003420070000000000000000S
042023051080910899Cogollos                                                                                            019419400000000601000010000047500000475000000040000000000000176000002520000000600000011000003120070000000000000000S
042023051080910999Condado de Treviño                                                                                  021921900000001428000030000116400001164000000050000000000000435000005820000001400000019000006870090000000000000000S
042023051080911399Covarrubias                                                                                         019419400000000533000010000043900000439000000020000000000000223000002820000000700000010000003260070000000000000000S
042023051080912499Espinosa de los Monteros                                                                            090390300000001642000050000139200001392000000040000000000000578000008930000001100000034000010910090000000000000000S
042023051080912599Estépar                                                                                             005905900000000630000010000059200000592000000040000000000000297000004220000000700000008000004560070000000000000000S
042023051080913199Fresnillo de las Dueñas                                                                             001801800000000687000010000049700000497000000030000000000000205000003140000000900000005000003640070000000000000000S
042023051080913499Frías                                                                                               005605600000000267000010000023100000231000000000000000000000114000001470000000400000006000001760070000000000000000S
042023051080913799Fuentelcésped                                                                                       001801800000000254000010000019300000193000000040000000000000044000000720000002100000006000000670070000000000000000S
042023051080914199Fuentespina                                                                                         001801800000000779000010000063200000632000000060000000000000245000003830000000500000008000005030070000000000000000S
042023051080915199Gumiel de Izán                                                                                      001801800000000579000010000046600000466000000040000000000000190000002620000004700000051000001930070000000000000000S
042023051080915299Gumiel de Mercado                                                                                   001801800000000381000010000028100000281000000450000000000000113000001660000000100000002000002000070000000000000000S
042023051080916399Hontoria del Pinar                                                                                  033033000000000622000010000055100000551000000080000000000000257000003500000001800000028000003940070000000000000000S
042023051080916899La Horra                                                                                            001801800000000314000010000023100000231000000030000000000000088000001180000000300000004000001310070000000000000000S
042023051080917499Huerta de Rey                                                                                       033033000000000894000040000073200000732000000090000000000000294000004180000000700000010000005180070000000000000000S
042023051080917799Ibeas de Juarros                                                                                    005905900000001418000020000113100001131000000040000000000000444000006100000001500000011000007420090000000000000000S
042023051080918199Isar                                                                                                005905900000000283000010000026900000269000000020000000000000090000001670000000200000001000002050070000000000000000S
042023051080919499Lerma                                                                                               019419400000002584000040000197500001978000000210000000000000642000010030000002900000062000012600110000000000000000S
042023051080920999Medina de Pomar                                                                                     090390300000005856000100000455400004554000000470000000000001600000022600000004700000075000027650130000000000000000S
042023051080921199Melgar de Fernamental                                                                               005905900000001535000030000128500001285000000020000000000000579000007690000000900000010000009450090000000000000000S
042023051080921399Merindad de Cuesta-Urria                                                                            090390300000000268000020000025400000254000000010000000000000101000001460000000300000003000001820070000000000000000S
042023051080921499Merindad de Montija                                                                                 090390300000000733000020000066200000662000000010000000000000291000003880000001300000005000004290070000000000000000S
042023051080921599Merindad de Sotoscueva                                                                              090390300000000404000020000036700000367000000080000000000000178000002520000000400000004000002970070000000000000000S
042023051080921699Merindad de Valdeporres                                                                             090390300000000413000030000037900000379000000050000000000000165000002200000001000000026000002350070000000000000000S
042023051080921799Merindad de Valdivielso                                                                             090390300000000386000010000036500000365000000010000000000000155000002360000000300000001000003100070000000000000000S
042023051080921899Milagros                                                                                            001801800000000433000010000034400000344000000040000000000000159000002050000000500000006000002320070000000000000000S
042023051080921999Miranda de Ebro                                                                                     021921900000035239000450002686900026869000002600000000000008774000106890000016800000217000135300210000000000000000S
042023051080922199Modúbar de la Emparedada                                                                            005905900000000789000010000056400000564000000230000000000000273000003690000000600000007000004400070000000000000000S
042023051080923899Oña                                                                                                 005605600000000976000030000088700000887000000020000000000000329000004440000000900000014000005310070000000000000000S
042023051080924199Orbaneja Riopico                                                                                    005905900000000355000020000026200000262000000030000000000000082000001370000000700000007000001580070000000000000000S
042023051080924699Palacios de la Sierra                                                                               033033000000000710000010000059300000593000000080000000000000232000003770000000100000023000004370070000000000000000S
042023051080925099Pampliega                                                                                           005905900000000286000010000025800000258000000040000000000000160000002010000000000000004000002240070000000000000000S
042023051080925199Pancorbo                                                                                            021921900000000421000010000035800000358000000000000000000000148000002000000000400000000000002520070000000000000000S
042023051080925699Pedrosa de Duero                                                                                    001801800000000492000050000030700000307000000030000000000000139000001790000000700000007000002200070000000000000000S
042023051080925999Pedrosa de Río Úrbel                                                                                005905900000000258000030000023900000239000000000000000000000118000001750000000300000003000002020070000000000000000S
042023051080926199Peñaranda de Duero                                                                                  001801800000000510000010000040700000407000000000000000000000144000002040000000200000003000002840070000000000000000S
042023051080927299Poza de la Sal                                                                                      005605600000000284000010000026200000262000000060000000000000136000001970000000200000002000002390070000000000000000S
042023051080927499Pradoluengo                                                                                         005905900000001096000030000096100000961000000000000000000000444000005920000001500000010000007030090000000000000000S
042023051080927699La Puebla de Arganzón                                                                               021921900000000526000010000041600000416000000110000000000000160000002330000000600000006000002480070000000000000000S
042023051080927999Quemada                                                                                             001801800000000259000010000016900000169000000020000000000000051000000750000000800000002000000830070000000000000000S
042023051080928799Quintanaortuño                                                                                      005905900000000268000010000020500000205000000000000000000000080000001110000000500000009000001340070000000000000000S
042023051080928999Quintanar de la Sierra                                                                              033033000000001557000030000125500001255000000070000000000000521000007120000000400000010000009140090000000000000000S
042023051080929799Las Quintanillas                                                                                    005905900000000380000010000031700000317000000030000000000000145000002050000000300000003000002360070000000000000000S
042023051080930199Quintanilla Vivar                                                                                   005905900000000878000020000069800000698000000020000000000000309000003990000001100000006000004650070000000000000000S
042023051080930999Regumiel de la Sierra                                                                               033033000000000323000010000026600000266000000000000000000000051000000990000001400000017000001120070000000000000000S
042023051080931599Revillarruz                                                                                         005905900000000601000010000044100000441000000060000000000000140000002370000000500000006000002930070000000000000000S
042023051080932199Roa                                                                                                 001801800000002201000030000153500001535000000250000000000000641000009220000000700000025000011350110000000000000000S
042023051080933099Salas de los Infantes                                                                               033033000000001970000040000144600001443000000130000000000000561000007980000000900000022000009930090000000000000000S
042023051080933899San Mamés de Burgos                                                                                 005905900000000317000010000027000000270000000020000000000000103000001480000000200000004000001920070000000000000000S
042023051080935099Santa María del Campo                                                                               019419400000000516000010000040200000402000000020000000000000160000002560000000300000003000003230070000000000000000S
042023051080935899Santo Domingo de Silos                                                                              033033000000000264000010000023800000238000000000000000000000140000001720000000500000001000002010070000000000000000S
042023051080936299Sarracín                                                                                            005905900000000264000010000021800000218000000010000000000000101000001350000000900000003000001510070000000000000000S
042023051080936399Sasamón                                                                                             005905900000000957000050000086700000867000000010000000000000375000005320000001000000011000006350070000000000000000S
042023051080936999Sotillo de la Ribera                                                                                001801800000000485000010000039700000397000000000000000000000107000001520000001500000013000001630070000000000000000S
042023051080937299Sotragero                                                                                           005905900000000294000010000023600000236000000010000000000000102000001550000000100000004000001820070000000000000000S
042023051080937399Sotresgudo                                                                                          005905900000000433000020000039600000396000000000000000000000168000002260000000700000002000002690070000000000000000S
042023051080937799Tardajos                                                                                            005905900000000812000010000064200000645000000020000000000000254000003740000000500000005000004780070000000000000000S
042023051080938499Tordómar                                                                                            019419400000000324000010000026700000267000000000000000000000098000001640000000900000003000001920070000000000000000S
042023051080939099Torresandino                                                                                        019419400000000583000010000052600000526000000070000000000000215000003230000000800000004000004140070000000000000000S
042023051080939199Tórtoles de Esgueva                                                                                 019419400000000406000010000032500000326000000200000000000000157000002270000000200000001000002570070000000000000000S
042023051080940099Vadocondes                                                                                          001801800000000369000010000030400000304000000010000000000000097000001470000000600000014000001810070000000000000000S
042023051080940699Valdorros                                                                                           019419400000000333000010000027200000272000000040000000000000119000001630000000400000000000002080070000000000000000S
042023051080941099Valle de Mena                                                                                       090390300000004030000090000323300003233000000300000000000001339000018170000004200000030000021970110000000000000000S
042023051080941299Valle de Tobalina                                                                                   090390300000000896000020000074500000745000000090000000000000293000004180000001000000007000005280070000000000000000S
042023051080941399Valle de Valdebezana                                                                                090390300000000459000010000040600000406000000070000000000000222000002950000000100000005000003510070000000000000000S
042023051080941599Valle de Valdelucio                                                                                 005905900000000333000020000028900000289000000040000000000000146000002010000000200000000000002380070000000000000000S
042023051080942199La Vid y Barrios                                                                                    001801800000000260000010000023600000236000000000000000000000109000001580000000500000005000002020070000000000000000S
042023051080942599Vilviestre del Pinar                                                                                033033000000000528000010000047400000474000000000000000000000082000001720000002400000011000001850070000000000000000S
042023051080942799Villadiego                                                                                          005905900000001478000050000129800001298000000070000000000000591000007540000001400000015000009030090000000000000000S
042023051080943499Villagonzalo Pedernales                                                                             005905900000001856000020000133500001335000000120000000000000426000006820000002200000016000008710090000000000000000S
042023051080943799Villahoz                                                                                            019419400000000299000010000025600000256000000000000000000000073000001250000002200000011000001350070000000000000000S
042023051080943899Villalba de Duero                                                                                   001801800000000714000010000056400000564000000020000000000000226000003450000001100000020000003920070000000000000000S
042023051080943999Villalbilla de Burgos                                                                               005905900000001462000030000108400001084000000080000000000000362000005270000001000000006000006850090000000000000000S
042023051080944299Villalmanzo                                                                                         019419400000000423000010000037000000370000000030000000000000122000002170000000100000002000002970070000000000000000S
042023051080945199Villanueva de Gumiel                                                                                001801800000000284000010000024000000240000000010000000000000120000001700000000300000014000001740070000000000000000S
042023051080945899Villariezo                                                                                          005905900000000717000010000054600000546000000040000000000000195000002720000000400000003000003590070000000000000000S
042023051080946399Villasur de Herreros                                                                                005905900000000278000020000025200000252000000020000000000000134000001690000000100000008000002020070000000000000000S
042023051080990199Quintanilla del Agua y Tordueles                                                                    019419400000000343000010000030700000307000000050000000000000144000002100000000300000001000002340070000000000000000S
042023051080990299Valle de Santibáñez                                                                                 005905900000000476000020000044800000448000000010000000000000191000002760000000900000008000003350070000000000000000S
042023051080990399Villarcayo de Merindad de Castilla la Vieja                                                         090390300000003942000090000314500003146000000550000000000001208000016920000004100000032000021210110000000000000000S
042023051080990499Valle de las Navas                                                                                  005905900000000536000020000048900000489000000010000000000000236000003350000000300000011000003810070000000000000000S
042023051080990599Valle de Sedano                                                                                     005905900000000417000030000038100000381000000060000000000000172000002440000000800000005000003050070000000000000000S
042023051080990699Merindad de Río Ubierna                                                                             005905900000001392000040000119300001193000000050000000000000561000007530000002000000014000009070090000000000000000S
042023051080990799Alfoz de Quintanadueñas                                                                             005905900000002201000030000161600001616000000270000000000000607000008830000001300000007000010990110000000000000000S
042023051080990899Valle de Losa                                                                                       090390300000000497000020000044000000440000000010000000000000198000002870000000800000003000003260070000000000000000S
042023051082400299Algadefe                                                                                            008908900000000285000010000022700000227000000000000000000000112000001620000000100000003000001880070000000000000000S
042023051082400399Alija del Infantado                                                                                 001001000000000569000010000055000000550000000040000000000000242000003480000000800000004000004200070000000000000000S
042023051082400499Almanza                                                                                             013913900000000603000010000050600000506000000110000000000000220000003180000000300000005000004390070000000000000000S
042023051082400599La Antigua                                                                                          001001000000000333000010000031100000311000000010000000000000143000001830000000200000008000002100070000000000000000S
042023051082400699Ardón                                                                                               008908900000000569000020000049300000493000000050000000000000226000003250000000800000004000003940070000000000000000S
042023051082400799Arganza                                                                                             011511500000000778000020000073100000731000000120000000000000315000004700000000400000010000005610070000000000000000S
042023051082400899Astorga                                                                                             000800800000010392000150000855800008555000000600000000000003264000045490000010900000128000053970170000000000000000S
042023051082400999Balboa                                                                                              011511500000000271000010000024700000247000000010000000000000091000001490000000200000005000001680070000000000000000S
042023051082401099La Bañeza                                                                                           001001000000010024000150000790800007915000000630000000000002806000039330000005800000095000048840170000000000000000S
042023051082401299Los Barrios de Luna                                                                                 008908900000000299000010000027800000278000000000000000000000121000001760000000600000000000002190070000000000000000S
042023051082401499Bembibre                                                                                            011511500000008279000110000699800006965000001470000000000002310000034400000005200000055000042080130000000000000000S
042023051082401599Benavides                                                                                           000800800000002390000040000213000002130000000010000000000000841000013040000001800000030000015520110000000000000000S
042023051082401699Benuza                                                                                              011511500000000464000010000043200000432000000030000000000000239000003000000000100000002000003870070000000000000000S
042023051082401799Bercianos del Páramo                                                                                001001000000000528000030000050300000503000000000000000000000259000003290000001000000010000003670070000000000000000S
042023051082401999Berlanga del Bierzo                                                                                 011511500000000350000010000030600000304000000020000000000000114000002110000000300000007000002600070000000000000000S
042023051082402099Boca de Huérgano                                                                                    005605600000000438000010000041300000413000000010000000000000185000002670000000800000008000003290070000000000000000S
042023051082402199Boñar                                                                                               008908900000001823000030000155600001556000000060000000000000625000008920000001100000024000011460090000000000000000S
